humidity,temperature,distance,sound_pressure_level
78,12,1500,70.260
78,12,2000,66.592
78,12,2500,63.608
79,12,500,82.893
79,12,1000,75.138
79,12,1500,70.263
79,12,2000,66.593
79,12,2500,63.609
80,12,500,82.897
80,12,1000,75.141
80,12,1500,70.265
80,12,2000,66.595
80,12,2500,63.610
81,12,500,82.901
81,12,1000,75.145
81,12,1500,70.267
81,12,2000,66.596
81,12,2500,63.610
82,12,500,82.904
82,12,1000,75.148
82,12,1500,70.270
82,12,2000,66.597
82,12,2500,63.611
83,12,500,82.908
83,12,1000,75.151
83,12,1500,70.272
83,12,2000,66.598
83,12,2500,63.611
84,12,500,82.911
84,12,1000,75.154
84,12,1500,70.273
84,12,2000,66.599
84,12,2500,63.612
85,12,500,82.914
85,12,1000,75.157
85,12,1500,70.275
85,12,2000,66.600
85,12,2500,63.612
86,12,500,82.917
86,12,1000,75.160
86,12,1500,70.277
86,12,2000,66.601
86,12,2500,63.613
87,12,500,82.920
87,12,1000,75.162
87,12,1500,70.278
87,12,2000,66.601
87,12,2500,63.613
88,12,500,82.923
88,12,1000,75.165
88,12,1500,70.280
88,12,2000,66.602
88,12,2500,63.613
89,12,500,82.926
89,12,1000,75.167
89,12,1500,70.281
89,12,2000,66.602
89,12,2500,63.614
20,13,500,81.817
20,13,1000,73.503
20,13,1500,68.466
20,13,2000,64.758
20,13,2500,61.785
21,13,500,81.885
21,13,1000,73.618
21,13,1500,68.601
21,13,2000,64.901
21,13,2500,61.934
22,13,500,81.947
22,13,1000,73.722
22,13,1500,68.724
22,13,2000,65.031
22,13,2500,62.068
23,13,500,82.004
23,13,1000,73.817
23,13,1500,68.836
23,13,2000,65.150
23,13,2500,62.189
24,13,500,82.058
24,13,1000,73.905
24,13,1500,68.938
24,13,2000,65.259
24,13,2500,62.300
25,13,500,82.107
25,13,1000,73.985
25,13,1500,69.032
25,13,2000,65.358
25,13,2500,62.400
26,13,500,82.153
26,13,1000,74.059
26,13,1500,69.119
26,13,2000,65.449
26,13,2500,62.492
27,13,500,82.196
27,13,1000,74.127
27,13,1500,69.198
27,13,2000,65.532
27,13,2500,62.576
28,13,500,82.235
28,13,1000,74.190
28,13,1500,69.270
28,13,2000,65.609
28,13,2500,62.653
29,13,500,82.272
29,13,1000,74.249
29,13,1500,69.337
29,13,2000,65.680
29,13,2500,62.724
30,13,500,82.307
30,13,1000,74.303
30,13,1500,69.399
30,13,2000,65.745
30,13,2500,62.789
31,13,500,82.340
31,13,1000,74.353
31,13,1500,69.456
31,13,2000,65.805
31,13,2500,62.848
32,13,500,82.370
32,13,1000,74.400
32,13,1500,69.509
32,13,2000,65.860
32,13,2500,62.903
33,13,500,82.399
33,13,1000,74.444
33,13,1500,69.558
33,13,2000,65.910
33,13,2500,62.954
34,13,500,82.426
34,13,1000,74.485
34,13,1500,69.603
34,13,2000,65.957
34,13,2500,63.000
35,13,500,82.451
35,13,1000,74.524
35,13,1500,69.644
35,13,2000,66.000
35,13,2500,63.042
36,13,500,82.475
36,13,1000,74.560
36,13,1500,69.683
36,13,2000,66.040
36,13,2500,63.081
37,13,500,82.498
37,13,1000,74.593
37,13,1500,69.719
37,13,2000,66.077
37,13,2500,63.117
38,13,500,82.519
38,13,1000,74.625
38,13,1500,69.753
38,13,2000,66.111
38,13,2500,63.150
39,13,500,82.539
39,13,1000,74.655
39,13,1500,69.784
39,13,2000,66.142
39,13,2500,63.181
40,13,500,82.558
40,13,1000,74.683
40,13,1500,69.813
40,13,2000,66.170
40,13,2500,63.209
41,13,500,82.576
41,13,1000,74.709
41,13,1500,69.839
41,13,2000,66.197
41,13,2500,63.234
42,13,500,82.594
42,13,1000,74.733
42,13,1500,69.865
42,13,2000,66.222
42,13,2500,63.257
43,13,500,82.610
43,13,1000,74.757
43,13,1500,69.888
43,13,2000,66.244
43,13,2500,63.279
44,13,500,82.625
44,13,1000,74.779
44,13,1500,69.910
44,13,2000,66.265
44,13,2500,63.299
45,13,500,82.640
45,13,1000,74.799
45,13,1500,69.930
45,13,2000,66.284
45,13,2500,63.317
46,13,500,82.654
46,13,1000,74.818
46,13,1500,69.949
46,13,2000,66.302
46,13,2500,63.333
47,13,500,82.668
47,13,1000,74.837
47,13,1500,69.967
47,13,2000,66.318
47,13,2500,63.348
48,13,500,82.680
48,13,1000,74.854
48,13,1500,69.984
48,13,2000,66.334
48,13,2500,63.362
49,13,500,82.692
49,13,1000,74.870
49,13,1500,69.999
49,13,2000,66.347
49,13,2500,63.374
50,13,500,82.704
50,13,1000,74.886
50,13,1500,70.014
50,13,2000,66.360
50,13,2500,63.386
51,13,500,82.715
51,13,1000,74.900
51,13,1500,70.027
51,13,2000,66.372
51,13,2500,63.396
52,13,500,82.726
52,13,1000,74.914
52,13,1500,70.040
52,13,2000,66.383
52,13,2500,63.405
53,13,500,82.736
53,13,1000,74.927
53,13,1500,70.052
53,13,2000,66.393
53,13,2500,63.414
54,13,500,82.745
54,13,1000,74.939
54,13,1500,70.063
54,13,2000,66.402
54,13,2500,63.422
55,13,500,82.755
55,13,1000,74.951
55,13,1500,70.073
55,13,2000,66.411
55,13,2500,63.429
56,13,500,82.763
56,13,1000,74.962
56,13,1500,70.083
56,13,2000,66.419
56,13,2500,63.435
57,13,500,82.772
57,13,1000,74.972
57,13,1500,70.092
57,13,2000,66.426
57,13,2500,63.441
58,13,500,82.780
58,13,1000,74.982
58,13,1500,70.100
58,13,2000,66.432
58,13,2500,63.446
59,13,500,82.788
59,13,1000,74.991
59,13,1500,70.108
59,13,2000,66.438
59,13,2500,63.450
60,13,500,82.795
60,13,1000,74.999
60,13,1500,70.115
60,13,2000,66.444
60,13,2500,63.454
61,13,500,82.802
61,13,1000,75.008
61,13,1500,70.122
61,13,2000,66.449
61,13,2500,63.458
62,13,500,82.809
62,13,1000,75.015
62,13,1500,70.129
62,13,2000,66.454
62,13,2500,63.461
63,13,500,82.815
63,13,1000,75.023
63,13,1500,70.135
63,13,2000,66.458
63,13,2500,63.464
64,13,500,82.822
64,13,1000,75.030
64,13,1500,70.140
64,13,2000,66.462
64,13,2500,63.467
65,13,500,82.828
65,13,1000,75.036
65,13,1500,70.145
65,13,2000,66.465
65,13,2500,63.469
66,13,500,82.833
66,13,1000,75.043
66,13,1500,70.150
66,13,2000,66.468
66,13,2500,63.471
67,13,500,82.839
67,13,1000,75.048
67,13,1500,70.155
67,13,2000,66.471
67,13,2500,63.473
68,13,500,82.844
68,13,1000,75.054
68,13,1500,70.159
68,13,2000,66.474
68,13,2500,63.475
69,13,500,82.849
69,13,1000,75.059
69,13,1500,70.163
69,13,2000,66.476
69,13,2500,63.476
70,13,500,82.854
70,13,1000,75.064
70,13,1500,70.166
70,13,2000,66.478
70,13,2500,63.477
71,13,500,82.859
71,13,1000,75.069
71,13,1500,70.170
71,13,2000,66.480
71,13,2500,63.478
72,13,500,82.864
72,13,1000,75.073
72,13,1500,70.173
72,13,2000,66.482
72,13,2500,63.479
73,13,500,82.868
73,13,1000,75.077
73,13,1500,70.175
73,13,2000,66.484
73,13,2500,63.480
74,13,500,82.872
74,13,1000,75.081
74,13,1500,70.178
74,13,2000,66.485
74,13,2500,63.481
75,13,500,82.876
75,13,1000,75.085
75,13,1500,70.181
75,13,2000,66.486
75,13,2500,63.481
76,13,500,82.880
76,13,1000,75.089
76,13,1500,70.183
76,13,2000,66.487
76,13,2500,63.482
77,13,500,82.884
77,13,1000,75.092
77,13,1500,70.185
77,13,2000,66.488
77,13,2500,63.482
78,13,500,82.887
78,13,1000,75.095
78,13,1500,70.187
78,13,2000,66.489
78,13,2500,63.482
79,13,500,82.891
79,13,1000,75.098
79,13,1500,70.188
79,13,2000,66.490
79,13,2500,63.483
80,13,500,82.894
80,13,1000,75.101
80,13,1500,70.190
80,13,2000,66.491
80,13,2500,63.483
81,13,500,82.897
81,13,1000,75.104
81,13,1500,70.191
81,13,2000,66.491
81,13,2500,63.483
82,13,500,82.901
82,13,1000,75.106
82,13,1500,70.193
82,13,2000,66.492
82,13,2500,63.484
83,13,500,82.903
83,13,1000,75.108
83,13,1500,70.194
83,13,2000,66.492
83,13,2500,63.484
84,13,500,82.906
84,13,1000,75.111
84,13,1500,70.195
84,13,2000,66.492
84,13,2500,63.484
85,13,500,82.909
85,13,1000,75.113
85,13,1500,70.196
85,13,2000,66.493
85,13,2500,63.484
86,13,500,82.912
86,13,1000,75.115
86,13,1500,70.197
86,13,2000,66.493
86,13,2500,63.485
87,13,500,82.914
87,13,1000,75.117
87,13,1500,70.198
87,13,2000,66.493
87,13,2500,63.485
88,13,500,82.917
88,13,1000,75.118
88,13,1500,70.198
88,13,2000,66.494
88,13,2500,63.485
89,13,500,82.919
89,13,1000,75.120
89,13,1500,70.199
89,13,2000,66.494
89,13,2500,63.485
20,14,500,81.881
20,14,1000,73.603
20,14,1500,68.573
20,14,2000,64.860
20,14,2500,61.879
21,14,500,81.946
21,14,1000,73.711
21,14,1500,68.700
21,14,2000,64.994
21,14,2500,62.017
22,14,500,82.005
22,14,1000,73.809
22,14,1500,68.815
22,14,2000,65.115
22,14,2500,62.140
23,14,500,82.061
23,14,1000,73.898
23,14,1500,68.919
23,14,2000,65.225
23,14,2500,62.252
24,14,500,82.111
24,14,1000,73.980
24,14,1500,69.015
24,14,2000,65.325
24,14,2500,62.353
25,14,500,82.158
25,14,1000,74.055
25,14,1500,69.102
25,14,2000,65.417
25,14,2500,62.445
26,14,500,82.202
26,14,1000,74.124
26,14,1500,69.181
26,14,2000,65.500
26,14,2500,62.528
27,14,500,82.243
27,14,1000,74.188
27,14,1500,69.254
27,14,2000,65.577
27,14,2500,62.604
28,14,500,82.280
28,14,1000,74.246
28,14,1500,69.320
28,14,2000,65.646
28,14,2500,62.673
29,14,500,82.315
29,14,1000,74.301
29,14,1500,69.381
29,14,2000,65.710
29,14,2500,62.737
30,14,500,82.348
30,14,1000,74.351
30,14,1500,69.437
30,14,2000,65.768
30,14,2500,62.794
31,14,500,82.379
31,14,1000,74.397
31,14,1500,69.489
31,14,2000,65.822
31,14,2500,62.847
32,14,500,82.407
32,14,1000,74.441
32,14,1500,69.536
32,14,2000,65.871
32,14,2500,62.895
33,14,500,82.434
33,14,1000,74.481
33,14,1500,69.580
33,14,2000,65.915
33,14,2500,62.939
34,14,500,82.460
34,14,1000,74.519
34,14,1500,69.620
34,14,2000,65.956
34,14,2500,62.979
35,14,500,82.483
35,14,1000,74.554
35,14,1500,69.657
35,14,2000,65.994
35,14,2500,63.016
36,14,500,82.506
36,14,1000,74.587
36,14,1500,69.691
36,14,2000,66.028
36,14,2500,63.049
37,14,500,82.527
37,14,1000,74.617
37,14,1500,69.723
37,14,2000,66.060
37,14,2500,63.079
38,14,500,82.547
38,14,1000,74.646
38,14,1500,69.752
38,14,2000,66.089
38,14,2500,63.107
39,14,500,82.566
39,14,1000,74.673
39,14,1500,69.780
39,14,2000,66.115
39,14,2500,63.132
40,14,500,82.583
40,14,1000,74.698
40,14,1500,69.805
40,14,2000,66.140
40,14,2500,63.155
41,14,500,82.600
41,14,1000,74.721
41,14,1500,69.828
41,14,2000,66.162
41,14,2500,63.176
42,14,500,82.616
42,14,1000,74.743
42,14,1500,69.850
42,14,2000,66.182
42,14,2500,63.195
43,14,500,82.631
43,14,1000,74.764
43,14,1500,69.870
43,14,2000,66.201
43,14,2500,63.212
44,14,500,82.646
44,14,1000,74.783
44,14,1500,69.889
44,14,2000,66.218
44,14,2500,63.227
45,14,500,82.659
45,14,1000,74.802
45,14,1500,69.906
45,14,2000,66.234
45,14,2500,63.241
46,14,500,82.672
46,14,1000,74.819
46,14,1500,69.922
46,14,2000,66.248
46,14,2500,63.254
47,14,500,82.684
47,14,1000,74.835
47,14,1500,69.937
47,14,2000,66.261
47,14,2500,63.266
48,14,500,82.696
48,14,1000,74.850
48,14,1500,69.951
48,14,2000,66.273
48,14,2500,63.276
49,14,500,82.707
49,14,1000,74.864
49,14,1500,69.964
49,14,2000,66.284
49,14,2500,63.285
50,14,500,82.718
50,14,1000,74.878
50,14,1500,69.976
50,14,2000,66.294
50,14,2500,63.293
51,14,500,82.728
51,14,1000,74.890
51,14,1500,69.987
51,14,2000,66.303
51,14,2500,63.301
52,14,500,82.738
52,14,1000,74.902
52,14,1500,69.997
52,14,2000,66.311
52,14,2500,63.307
53,14,500,82.747
53,14,1000,74.913
53,14,1500,70.007
53,14,2000,66.319
53,14,2500,63.313
54,14,500,82.756
54,14,1000,74.923
54,14,1500,70.016
54,14,2000,66.325
54,14,2500,63.319
55,14,500,82.764
55,14,1000,74.933
55,14,1500,70.024
55,14,2000,66.332
55,14,2500,63.323
56,14,500,82.772
56,14,1000,74.943
56,14,1500,70.032
56,14,2000,66.337
56,14,2500,63.327
57,14,500,82.780
57,14,1000,74.951
57,14,1500,70.039
57,14,2000,66.342
57,14,2500,63.331
58,14,500,82.787
58,14,1000,74.959
58,14,1500,70.045
58,14,2000,66.347
58,14,2500,63.334
59,14,500,82.794
59,14,1000,74.967
59,14,1500,70.051
59,14,2000,66.351
59,14,2500,63.337
60,14,500,82.801
60,14,1000,74.974
60,14,1500,70.057
60,14,2000,66.355
60,14,2500,63.339
61,14,500,82.807
61,14,1000,74.981
61,14,1500,70.062
61,14,2000,66.358
61,14,2500,63.342
62,14,500,82.813
62,14,1000,74.987
62,14,1500,70.067
62,14,2000,66.361
62,14,2500,63.343
63,14,500,82.819
63,14,1000,74.994
63,14,1500,70.071
63,14,2000,66.364
63,14,2500,63.345
64,14,500,82.824
64,14,1000,74.999
64,14,1500,70.075
64,14,2000,66.366
64,14,2500,63.346
65,14,500,82.830
65,14,1000,75.004
65,14,1500,70.079
65,14,2000,66.368
65,14,2500,63.347
66,14,500,82.835
66,14,1000,75.009
66,14,1500,70.083
66,14,2000,66.370
66,14,2500,63.348
67,14,500,82.840
67,14,1000,75.014
67,14,1500,70.086
67,14,2000,66.372
67,14,2500,63.349
68,14,500,82.845
68,14,1000,75.019
68,14,1500,70.089
68,14,2000,66.373
68,14,2500,63.350
69,14,500,82.849
69,14,1000,75.023
69,14,1500,70.091
69,14,2000,66.375
69,14,2500,63.350
70,14,500,82.853
70,14,1000,75.027
70,14,1500,70.094
70,14,2000,66.376
70,14,2500,63.351
71,14,500,82.858
71,14,1000,75.030
71,14,1500,70.096
71,14,2000,66.377
71,14,2500,63.351
72,14,500,82.862
72,14,1000,75.034
72,14,1500,70.098
72,14,2000,66.378
72,14,2500,63.351
73,14,500,82.865
73,14,1000,75.037
73,14,1500,70.100
73,14,2000,66.378
73,14,2500,63.351
74,14,500,82.869
74,14,1000,75.040
74,14,1500,70.101
74,14,2000,66.379
74,14,2500,63.352
75,14,500,82.873
75,14,1000,75.043
75,14,1500,70.103
75,14,2000,66.379
75,14,2500,63.352
76,14,500,82.876
76,14,1000,75.045
76,14,1500,70.104
76,14,2000,66.380
76,14,2500,63.352
77,14,500,82.879
77,14,1000,75.048
77,14,1500,70.105
77,14,2000,66.380
77,14,2500,63.352
78,14,500,82.882
78,14,1000,75.050
78,14,1500,70.106
78,14,2000,66.380
78,14,2500,63.352
79,14,500,82.885
79,14,1000,75.052
79,14,1500,70.107
79,14,2000,66.381
79,14,2500,63.352
80,14,500,82.888
80,14,1000,75.054
80,14,1500,70.108
80,14,2000,66.381
80,14,2500,63.353
81,14,500,82.891
81,14,1000,75.056
81,14,1500,70.109
81,14,2000,66.381
81,14,2500,63.353
82,14,500,82.894
82,14,1000,75.058
82,14,1500,70.110
82,14,2000,66.381
82,14,2500,63.353
83,14,500,82.896
83,14,1000,75.060
83,14,1500,70.110
83,14,2000,66.381
83,14,2500,63.354
84,14,500,82.899
84,14,1000,75.061
84,14,1500,70.111
84,14,2000,66.381
84,14,2500,63.354
85,14,500,82.901
85,14,1000,75.063
85,14,1500,70.111
85,14,2000,66.381
85,14,2500,63.354
86,14,500,82.903
86,14,1000,75.064
86,14,1500,70.111
86,14,2000,66.381
86,14,2500,63.355
87,14,500,82.905
87,14,1000,75.065
87,14,1500,70.112
87,14,2000,66.382
87,14,2500,63.355
88,14,500,82.908
88,14,1000,75.067
88,14,1500,70.112
88,14,2000,66.382
88,14,2500,63.356
89,14,500,82.910
89,14,1000,75.068
89,14,1500,70.112
89,14,2000,66.382
89,14,2500,63.357
20,15,500,81.941
20,15,1000,73.693
20,15,1500,68.667
20,15,2000,64.947
20,15,2500,61.955
21,15,500,82.003
21,15,1000,73.794
21,15,1500,68.786
21,15,2000,65.071
21,15,2500,62.082
22,15,500,82.060
22,15,1000,73.886
22,15,1500,68.893
22,15,2000,65.183
22,15,2500,62.195
23,15,500,82.113
23,15,1000,73.970
23,15,1500,68.990
23,15,2000,65.285
23,15,2500,62.296
24,15,500,82.161
24,15,1000,74.046
24,15,1500,69.078
24,15,2000,65.377
24,15,2500,62.388
25,15,500,82.206
25,15,1000,74.116
25,15,1500,69.157
25,15,2000,65.460
25,15,2500,62.471
26,15,500,82.247
26,15,1000,74.180
26,15,1500,69.230
26,15,2000,65.536
26,15,2500,62.546
27,15,500,82.285
27,15,1000,74.239
27,15,1500,69.296
27,15,2000,65.605
27,15,2500,62.614
28,15,500,82.321
28,15,1000,74.293
28,15,1500,69.357
28,15,2000,65.667
28,15,2500,62.676
29,15,500,82.354
29,15,1000,74.343
29,15,1500,69.412
29,15,2000,65.724
29,15,2500,62.731
30,15,500,82.385
30,15,1000,74.389
30,15,1500,69.462
30,15,2000,65.776
30,15,2500,62.782
31,15,500,82.414
31,15,1000,74.432
31,15,1500,69.508
31,15,2000,65.823
31,15,2500,62.828
32,15,500,82.441
32,15,1000,74.472
32,15,1500,69.550
32,15,2000,65.866
32,15,2500,62.869
33,15,500,82.466
33,15,1000,74.509
33,15,1500,69.589
33,15,2000,65.905
33,15,2500,62.907
34,15,500,82.489
34,15,1000,74.543
34,15,1500,69.624
34,15,2000,65.940
34,15,2500,62.941
35,15,500,82.512
35,15,1000,74.575
35,15,1500,69.657
35,15,2000,65.972
35,15,2500,62.972
36,15,500,82.533
36,15,1000,74.604
36,15,1500,69.687
36,15,2000,66.002
36,15,2500,62.999
37,15,500,82.552
37,15,1000,74.632
37,15,1500,69.715
37,15,2000,66.028
37,15,2500,63.024
38,15,500,82.571
38,15,1000,74.658
38,15,1500,69.740
38,15,2000,66.052
38,15,2500,63.047
39,15,500,82.588
39,15,1000,74.682
39,15,1500,69.764
39,15,2000,66.074
39,15,2500,63.067
40,15,500,82.605
40,15,1000,74.704
40,15,1500,69.785
40,15,2000,66.094
40,15,2500,63.086
41,15,500,82.620
41,15,1000,74.725
41,15,1500,69.805
41,15,2000,66.112
41,15,2500,63.102
42,15,500,82.635
42,15,1000,74.745
42,15,1500,69.824
42,15,2000,66.129
42,15,2500,63.117
43,15,500,82.649
43,15,1000,74.763
43,15,1500,69.841
43,15,2000,66.144
43,15,2500,63.130
44,15,500,82.662
44,15,1000,74.780
44,15,1500,69.856
44,15,2000,66.157
44,15,2500,63.141
45,15,500,82.675
45,15,1000,74.796
45,15,1500,69.871
45,15,2000,66.170
45,15,2500,63.152
46,15,500,82.686
46,15,1000,74.811
46,15,1500,69.884
46,15,2000,66.181
46,15,2500,63.161
47,15,500,82.698
47,15,1000,74.825
47,15,1500,69.896
47,15,2000,66.191
47,15,2500,63.169
48,15,500,82.708
48,15,1000,74.838
48,15,1500,69.907
48,15,2000,66.200
48,15,2500,63.176
49,15,500,82.719
49,15,1000,74.850
49,15,1500,69.918
49,15,2000,66.208
49,15,2500,63.183
50,15,500,82.728
50,15,1000,74.861
50,15,1500,69.927
50,15,2000,66.215
50,15,2500,63.188
51,15,500,82.737
51,15,1000,74.872
51,15,1500,69.936
51,15,2000,66.222
51,15,2500,63.193
52,15,500,82.746
52,15,1000,74.882
52,15,1500,69.944
52,15,2000,66.228
52,15,2500,63.198
53,15,500,82.754
53,15,1000,74.891
53,15,1500,69.952
53,15,2000,66.233
53,15,2500,63.201
54,15,500,82.762
54,15,1000,74.900
54,15,1500,69.959
54,15,2000,66.238
54,15,2500,63.204
55,15,500,82.770
55,15,1000,74.908
55,15,1500,69.965
55,15,2000,66.242
55,15,2500,63.207
56,15,500,82.777
56,15,1000,74.916
56,15,1500,69.971
56,15,2000,66.245
56,15,2500,63.209
57,15,500,82.784
57,15,1000,74.923
57,15,1500,69.976
57,15,2000,66.249
57,15,2500,63.211
58,15,500,82.790
58,15,1000,74.930
58,15,1500,69.981
58,15,2000,66.252
58,15,2500,63.213
59,15,500,82.797
59,15,1000,74.936
59,15,1500,69.985
59,15,2000,66.254
59,15,2500,63.214
60,15,500,82.803
60,15,1000,74.942
60,15,1500,69.989
60,15,2000,66.256
60,15,2500,63.215
61,15,500,82.808
61,15,1000,74.947
61,15,1500,69.993
61,15,2000,66.258
61,15,2500,63.216
62,15,500,82.814
62,15,1000,74.952
62,15,1500,69.996
62,15,2000,66.260
62,15,2500,63.217
63,15,500,82.819
63,15,1000,74.957
63,15,1500,69.999
63,15,2000,66.261
63,15,2500,63.218
64,15,500,82.824
64,15,1000,74.962
64,15,1500,70.002
64,15,2000,66.263
64,15,2500,63.218
65,15,500,82.829
65,15,1000,74.966
65,15,1500,70.005
65,15,2000,66.264
65,15,2500,63.218
66,15,500,82.833
66,15,1000,74.970
66,15,1500,70.007
66,15,2000,66.264
66,15,2500,63.218
67,15,500,82.838
67,15,1000,74.973
67,15,1500,70.009
67,15,2000,66.265
67,15,2500,63.219
68,15,500,82.842
68,15,1000,74.977
68,15,1500,70.011
68,15,2000,66.266
68,15,2500,63.219
69,15,500,82.846
69,15,1000,74.980
69,15,1500,70.012
69,15,2000,66.266
69,15,2500,63.219
70,15,500,82.849
70,15,1000,74.983
70,15,1500,70.014
70,15,2000,66.266
70,15,2500,63.219
71,15,500,82.853
71,15,1000,74.985
71,15,1500,70.015
71,15,2000,66.267
71,15,2500,63.219
72,15,500,82.856
72,15,1000,74.988
72,15,1500,70.016
72,15,2000,66.267
72,15,2500,63.219
73,15,500,82.860
73,15,1000,74.990
73,15,1500,70.017
73,15,2000,66.267
73,15,2500,63.219
74,15,500,82.863
74,15,1000,74.992
74,15,1500,70.018
74,15,2000,66.267
74,15,2500,63.219
75,15,500,82.866
75,15,1000,74.994
75,15,1500,70.019
75,15,2000,66.267
75,15,2500,63.219
76,15,500,82.869
76,15,1000,74.996
76,15,1500,70.019
76,15,2000,66.267
76,15,2500,63.220
77,15,500,82.872
77,15,1000,74.998
77,15,1500,70.020
77,15,2000,66.267
77,15,2500,63.220
78,15,500,82.874
78,15,1000,75.000
78,15,1500,70.020
78,15,2000,66.267
78,15,2500,63.220
79,15,500,82.877
79,15,1000,75.001
79,15,1500,70.020
79,15,2000,66.267
79,15,2500,63.221
80,15,500,82.879
80,15,1000,75.003
80,15,1500,70.021
80,15,2000,66.267
80,15,2500,63.221
81,15,500,82.882
81,15,1000,75.004
81,15,1500,70.021
81,15,2000,66.267
81,15,2500,63.222
82,15,500,82.884
82,15,1000,75.005
82,15,1500,70.021
82,15,2000,66.267
82,15,2500,63.222
83,15,500,82.886
83,15,1000,75.006
83,15,1500,70.021
83,15,2000,66.267
83,15,2500,63.223
84,15,500,82.888
84,15,1000,75.007
84,15,1500,70.021
84,15,2000,66.267
84,15,2500,63.224
85,15,500,82.890
85,15,1000,75.008
85,15,1500,70.021
85,15,2000,66.267
85,15,2500,63.225
86,15,500,82.892
86,15,1000,75.009
86,15,1500,70.022
86,15,2000,66.268
86,15,2500,63.226
87,15,500,82.894
87,15,1000,75.010
87,15,1500,70.022
87,15,2000,66.268
87,15,2500,63.227
88,15,500,82.896
88,15,1000,75.010
88,15,1500,70.022
88,15,2000,66.268
88,15,2500,63.228
89,15,500,82.897
89,15,1000,75.011
89,15,1500,70.022
89,15,2000,66.268
89,15,2500,63.230
20,16,500,81.997
20,16,1000,73.773
20,16,1500,68.749
20,16,2000,65.018
20,16,2500,62.013
21,16,500,82.057
21,16,1000,73.868
21,16,1500,68.859
